55 1. 0.22218956 0.77781045 1. 0.37491223 0.6250878 
56 1. 0.39983007 0.60016996 1. 0.48838162 0.51161844
57 1. 0.2653346 0.7346654 1. 0.33380482 0.66619515
58 1. 0.36522624 0.63477373 0. 0.8567675  0.14323248
59 1. 0.3759442 0.6240558 0. 0.86893785 0.13106214
60 1. 0.30509079 0.6949092  0. 0.8205208  0.17947909
61 0. 0.89996296 0.10003706 0. 0.83069843 0.16930152
62 0. 0.86702687 0.13297309 0. 0.8697609  0.13023908
63 1. 0.57776254 0.42223743 0. 0.82513434 0.17486568
64 0. 0.8627689  0.13723105 0. 0.8519937  0.14800633
65 1. 0.33679956 0.6632005  0. 0.8868823  0.11311777
66 1. 0.21366295 0.786337   0. 0.8456287  0.15437128
67 0. 0.84488344 0.15511651 0. 0.8602306  0.13976936
68 1. 0.38196692 0.61803305 0. 0.786197   0.21380301
69 1. 0.28497168 0.71502835 1. 0.6439133 0.3560866
70 1. 0.8980972  0.10190281 1. 0.425579 0.574421
71 1. 0.5978013  0.40219867 0. 0.8693593  0.13064066
72 0. 0.9174742 0.0825258 1. 0.63186526 0.36813468
73 0. 0.680718   0.31928194 1. 0.45892718 0.5410727 
74 0. 0.92125833 0.07874171 1. 0.47911996 0.52088   
75 1. 0.42911026 0.57088983 0. 0.35249966 0.64750034
76 1. 0.43032187 0.5696782  1. 0.51449054 0.48550943
77 1. 0.21857774 0.78142226 1. 0.758315   0.24168496
78 1. 0.18944667 0.81055325 1. 0.28219873 0.71780133
79 1. 0.292383  0.7076171 1. 0.24288496 0.757115  
80 1. 0.18883617 0.8111638  1. 0.44340882 0.5565912 
81 1. 0.18206473 0.8179352  1. 0.27436528 0.7256347 
82 1. 0.6896919 0.3103081 1. 0.22589609 0.77410394
83 0. 0.8794896  0.12051038 1. 0.21054938 0.78945065
84 1. 0.2919013 0.7080987 1. 0.4743742  0.52562577
85 0. 0.81339395 0.18660608 1. 0.32226634 0.67773366
86 0. 0.8976037  0.10239631 1. 0.269728 0.730272
87 1. 0.49550816 0.5044918  1. 0.32242244 0.67757756
88 1. 0.53282684 0.46717322 0. 0.40039706 0.59960294
89 1. 0.347081 0.652919 1. 0.23318443 0.76681554
90 1. 0.2158937  0.78410625 1. 0.46943486 0.53056514
91 1. 0.28337842 0.7166216  1. 0.23122977 0.7687703 
92 1. 0.5252441  0.47475585 1. 0.23904687 0.7609531 
93 1. 0.46359676 0.5364033  1. 0.3225019 0.6774981
94 0. 0.87832093 0.12167906 1. 0.46912435 0.5308756 
95 1. 0.28200945 0.7179905  1. 0.22157146 0.7784285 
96 1. 0.43126926 0.5687308  1. 0.21649472 0.78350526
97 1. 0.252213 0.747787 1. 0.22475433 0.77524567
98 1. 0.53119314 0.4688069  1. 0.41552597 0.584474  
99 1. 0.38159266 0.61840737 1. 0.32349247 0.67650753
100 1. 0.5154144  0.48458552 1. 0.24162227 0.75837773
101 1. 0.31056252 0.6894375  1. 0.2252895  0.77471054
102 0. 0.7495576  0.25044245 1. 0.33589345 0.6641066 
103 1. 0.19231375 0.80768627 1. 0.38147095 0.6185291 
104 1. 0.24960223 0.75039774 1. 0.25380734 0.74619263
105 1. 0.60385627 0.39614367 1. 0.25716707 0.74283296
106 1. 0.36948082 0.63051915 1. 0.35666636 0.6433337 
107 1. 0.6783465  0.32165352 1. 0.54666877 0.45333123
108 1. 0.28755665 0.71244335 1. 0.34544477 0.6545552 
109 0. 0.1971075 0.8028925 0. 0.17743918 0.82256085
110 1. 0.3593014 0.6406986 0. 0.6791479  0.32085207
111 0. 0.8959258 0.1040742 1. 0.4530268  0.54697317
112 1. 0.23321885 0.76678115 1. 0.2595462  0.74045384
113 1. 0.38406646 0.61593354 1. 0.6157842  0.38421574
114 1. 0.21920219 0.7807978  1. 0.40681133 0.59318864
115 1. 0.2872827  0.71271724 0. 0.83869255 0.16130742
116 1. 0.40935194 0.5906481  0. 0.18772721 0.81227285
117 1. 0.25646967 0.74353033 1. 0.53244805 0.46755192
118 0. 0.30770826 0.69229174 1. 0.39279246 0.6072076 
119 0. 0.9162654  0.08373451 1. 0.36656874 0.6334312 
120 1. 0.19761993 0.8023801  1. 0.5712842  0.42871577
121 1. 0.8250874  0.17491259 1. 0.34138277 0.65861726
122 1. 0.2487946 0.7512053 1. 0.42559218 0.5744078 
123 1. 0.540552   0.45944798 0. 0.3871365  0.61286354
124 1. 0.19881608 0.80118394 1. 0.27492842 0.7250716 
125 1. 0.21119316 0.78880686 1. 0.35711738 0.64288265
126 1. 0.39428496 0.60571504 1. 0.39353788 0.6064621 
127 1. 0.27849108 0.721509   1. 0.31130618 0.6886939 
128 1. 0.30532107 0.69467896 0. 0.9093791  0.09062085
129 1. 0.5431577  0.45684233 1. 0.31433824 0.68566173
130 1. 0.27683225 0.7231678  1. 0.40788502 0.5921149 
131 1. 0.70246744 0.29753253 0. 0.77747035 0.22252963
132 1. 0.38490957 0.6150905  1. 0.2105147 0.7894853
133 1. 0.4293711  0.57062894 1. 0.34995624 0.6500438 
134 1. 0.312356 0.687644 1. 0.15523523 0.84476477
135 1. 0.24015512 0.75984484 1. 0.53016275 0.4698373 
136 1. 0.39002654 0.6099735  1. 0.2967417 0.7032583
137 1. 0.40070385 0.59929615 1. 0.33930984 0.6606901 
138 1. 0.29483142 0.7051686  1. 0.40116507 0.59883493
139 1. 0.28683016 0.7131699  1. 0.29972917 0.70027083
140 1. 0.55455464 0.44544536 1. 0.4606462 0.5393538
141 1. 0.30111316 0.69888675 0. 0.32877946 0.67122054
142 1. 0.19574252 0.80425745 1. 0.3408721  0.65912795
143 1. 0.2811054 0.7188946 1. 0.17235565 0.8276443 
144 1. 0.48105446 0.5189456  1. 0.29881108 0.70118886
145 1. 0.6226031  0.37739694 1. 0.60420704 0.39579296
146 1. 0.6891618  0.31083825 0. 0.83353716 0.16646285
147 1. 0.21691647 0.7830835  1. 0.8171331  0.18286684
148 1. 0.5106354 0.4893646 1. 0.4699757 0.5300243
149 1. 0.2543529 0.7456471 1. 0.4292411 0.5707589
150 1. 0.63112223 0.3688777  1. 0.27775857 0.7222414 
151 0. 0.92510664 0.07489331 1. 0.41477734 0.58522266
152 1. 0.4243871 0.5756129 1. 0.24488428 0.75511575
153 0. 0.7124397  0.28756025 1. 0.35900763 0.64099234
154 1. 0.2567335  0.74326646 1. 0.35903177 0.64096826
155 1. 0.63990605 0.36009392 1. 0.3802813  0.61971873
156 0. 0.7350909  0.26490912 1. 0.34410384 0.6558962 
157 0. 0.8696587 0.1303413 1. 0.25949904 0.7405009 
158 1. 0.48115495 0.5188451  1. 0.36742038 0.6325796 
159 1. 0.32215226 0.6778477  0. 0.8197979  0.18020217
160 1. 0.23088923 0.76911074 1. 0.26023188 0.73976815
161 1. 0.3352172  0.66478276 1. 0.2783196 0.7216804
162 0. 0.9143087  0.08569123 1. 0.25063533 0.7493647 
163 1. 0.62704915 0.37295094 1. 0.732884 0.267116
164 0. 0.91538936 0.08461064 1. 0.27806118 0.72193885
165 0. 0.86412024 0.13587973 1. 0.6937576  0.30624244
166 0. 0.8667793  0.13322067 1. 0.5616685 0.4383315
167 0. 0.8618868  0.13811323 1. 0.40575904 0.594241  
168 0. 0.8598572  0.14014281 1. 0.33186305 0.66813695
169 0. 0.84518266 0.15481733 0. 0.80781597 0.19218402
170 0. 0.8798527 0.1201473 1. 0.2850863 0.7149137
171 0. 0.8926786  0.10732144 0. 0.5059447 0.4940553
172 0. 0.8693593  0.13064066 0. 0.81899726 0.18100272
173 0. 0.9046338  0.09536612 0. 0.72760093 0.27239907
174 0. 0.8690702  0.13092981 1. 0.18243863 0.8175614 
175 0. 0.85692996 0.14307003 1. 0.22715163 0.77284837
176 0. 0.8029663  0.19703367 1. 0.30100653 0.69899344
177 0. 0.86082226 0.13917768 1. 0.3686935 0.6313065
178 0. 0.778758   0.22124201 1. 0.34944978 0.6505502 
179 0. 0.84583086 0.1541691  1. 0.36691293 0.63308704
180 0. 0.8408844  0.15911558 1. 0.3203792  0.67962074
181 0. 0.80399555 0.19600444 0. 0.47118416 0.5288158 
182 0. 0.8512315  0.14876848 0. 0.8883567  0.11164334
183 0. 0.8206523  0.17934771 1. 0.19407652 0.8059235 
184 0. 0.76197433 0.23802567 1. 0.4295991  0.57040083
185 0. 0.8554382  0.14456187 0. 0.32072732 0.67927265
186 0. 0.8885044  0.11149566 1. 0.40013814 0.5998619 
187 0. 0.8255725  0.17442754 0. 0.5970039  0.40299615
188 0. 0.8238038  0.17619616 0. 0.45134938 0.54865056
189 0. 0.8763261  0.12367386 0. 0.7463266  0.25367337
190 0. 0.8744998  0.12550022 1. 0.45865583 0.5413442 
191 0. 0.8339171  0.16608295 0. 0.4172728  0.58272725
192 0. 0.8377894  0.16221057 0. 0.9174325  0.08256754
193 0. 0.8826776  0.11732236 0. 0.635596 0.364404
194 0. 0.8751485  0.12485148 1. 0.30489734 0.6951026 
195 0. 0.80359995 0.1964     1. 0.20264485 0.7973551 
196 0. 0.9031633  0.09683666 1. 0.260571 0.739429
197 0. 0.78398925 0.2160108  1. 0.25677395 0.74322605
198 0. 0.8793508  0.12064927 1. 0.18731038 0.8126896 
199 0. 0.9435222  0.05647781 0. 0.80133384 0.19866617
200 0. 0.8885459  0.11145408 1. 0.5040913 0.4959087
201 0. 0.83370656 0.16629338 1. 0.43688408 0.5631159 
202 0. 0.87505    0.12495001 1. 0.6788462  0.32115385
203 0. 0.8520182  0.14798185 1. 0.32416347 0.67583644
204 0. 0.8623314  0.13766861 1. 0.43254593 0.56745404
205 0. 0.8619165  0.13808356 1. 0.41113508 0.588865  
206 0. 0.86452454 0.13547541 1. 0.2469064 0.7530936
207 0. 0.8861718  0.11382817 1. 0.46278316 0.53721684
208 0. 0.8247561  0.17524394 0. 0.8067099  0.19329019
209 1. 0.48577663 0.51422334 0. 0.67803997 0.32196003
210 0. 0.3950878 0.6049122 1. 0.23814037 0.76185966
211 1. 0.8478916 0.1521084 1. 0.5057986  0.49420145
212 1. 0.3273819 0.6726181 1. 0.32291657 0.6770835 
213 1. 0.42060032 0.5793997  1. 0.22989008 0.77010995
214 1. 0.45892718 0.5410727  1. 0.31486645 0.6851336 
215 1. 0.7994519 0.2005481 0. 0.9509628  0.04903723
216 1. 0.36560062 0.6343994  1. 0.7671609 0.2328391
217 1. 0.38091803 0.6190819  1. 0.3379368 0.6620632
218 1. 0.6151324  0.38486767 1. 0.6496476 0.3503524
219 1. 0.19074754 0.80925244 1. 0.24016434 0.7598356 
220 1. 0.42035103 0.579649   1. 0.38851693 0.6114831 
221 1. 0.43560347 0.56439656 1. 0.20554018 0.7944599 
222 0. 0.6000597  0.39994022 0. 0.59901935 0.40098062
223 1. 0.4223288  0.57767123 1. 0.3679993  0.63200074
224 1. 0.20204192 0.79795814 1. 0.4813811  0.51861894
225 0. 0.5034941 0.4965059 1. 0.33550054 0.66449946
226 0. 0.61722624 0.38277382 1. 0.18364745 0.81635255
227 1. 0.33126652 0.6687335  0. 0.90926975 0.09073029
228 1. 0.66222554 0.33777454 1. 0.3241321 0.6758679
229 1. 0.21124995 0.7887501  0. 0.82771635 0.17228366
230 1. 0.43844867 0.5615513  1. 0.2871956 0.7128044
231 1. 0.38911638 0.61088365 1. 0.22546864 0.7745314 
232 1. 0.223384 0.776616 1. 0.34962043 0.65037954
233 1. 0.3004517  0.69954836 1. 0.33410358 0.6658964 
234 0. 0.89082056 0.10917937 1. 0.27553147 0.7244685 
235 1. 0.29178554 0.7082144  1. 0.2660728 0.7339272
236 1. 0.39640635 0.60359365 1. 0.32175174 0.6782482 
237 1. 0.4522357 0.5477643 1. 0.28550348 0.71449655
238 1. 0.1772055 0.8227945 1. 0.5937469  0.40625313
239 1. 0.42254877 0.5774512  0. 0.7736493  0.22635067
240 0. 0.38802227 0.6119777  1. 0.26685637 0.7331436 
241 1. 0.21187708 0.78812295 1. 0.31566036 0.68433964
242 1. 0.4609361  0.53906393 1. 0.23801978 0.7619802 
243 1. 0.33594704 0.66405296 0. 0.87030494 0.12969509
244 1. 0.18186164 0.81813836 1. 0.3574296 0.6425704
245 1. 0.39281014 0.60718983 1. 0.2672694 0.7327306
246 1. 0.41948465 0.58051544 1. 0.32387364 0.67612636
247 1. 0.24116105 0.75883895 0. 0.8020095  0.19799049
248 1. 0.24912779 0.75087225 1. 0.32690865 0.67309135
249 1. 0.48222312 0.5177769  1. 0.36078212 0.639218  
250 1. 0.45881364 0.5411864  1. 0.18878451 0.81121546
251 1. 0.43761298 0.56238705 0. 0.7347514  0.26524863
252 1. 0.3120747  0.68792534 0. 0.90348345 0.09651651
253 0. 0.81532615 0.18467388 1. 0.5541739  0.44582608
254 0. 0.85600436 0.14399561 1. 0.51610005 0.48389998
255 1. 0.2376961 0.7623039 1. 0.39156455 0.60843545
256 1. 0.24986362 0.7501364  1. 0.21422058 0.7857794 
257 1. 0.26982352 0.7301765  1. 0.33814535 0.6618547 
258 1. 0.49476162 0.5052384  1. 0.19981332 0.80018663
259 1. 0.4751115  0.52488846 1. 0.29000178 0.7099982 
260 1. 0.53185374 0.46814626 1. 0.4381796 0.5618203
261 1. 0.32956034 0.67043966 1. 0.19411902 0.8058809 
262 1. 0.32177827 0.67822176 1. 0.35856852 0.64143145
263 1. 0.23994975 0.7600503  1. 0.28327712 0.71672285
264 1. 0.20857017 0.7914299  1. 0.2885184  0.71148163
265 0. 0.9121577  0.08784228 0. 0.52999496 0.47000498
266 1. 0.21775502 0.78224504 1. 0.56782097 0.43217903
267 0. 0.900055   0.09994499 1. 0.33312625 0.66687375
268 1. 0.46730155 0.53269845 1. 0.19024771 0.8097523 
269 1. 0.23530246 0.76469755 1. 0.23613341 0.7638666 
270 1. 0.27870232 0.7212976  1. 0.34857842 0.65142155
271 1. 0.3226267 0.6773733 1. 0.4400657  0.55993426
272 1. 0.19135357 0.80864644 0. 0.7333227  0.26667732
273 1. 0.3848493  0.61515075 0. 0.6035853  0.39641467
274 1. 0.37517738 0.62482256 1. 0.2953215  0.70467854
275 1. 0.33982396 0.6601761  1. 0.33851647 0.6614836 
276 1. 0.23541015 0.76458985 0. 0.7079536  0.29204637
277 1. 0.31055248 0.68944746 1. 0.3117579  0.68824214
278 1. 0.19489577 0.80510426 1. 0.35674945 0.6432506 
279 1. 0.25465095 0.745349   1. 0.5590872 0.4409128
280 1. 0.73145235 0.26854762 0. 0.33377036 0.66622967
281 1. 0.2968032 0.7031968 1. 0.25909162 0.7409084 
282 0. 0.53374225 0.46625775 1. 0.18795553 0.8120445 
283 1. 0.26788783 0.7321121  0. 0.7640109  0.23598911
284 1. 0.30979308 0.69020694 1. 0.31764024 0.6823598 
285 0. 0.43174666 0.56825334 1. 0.38751784 0.61248213
286 1. 0.3250697  0.67493033 1. 0.39127567 0.60872436
287 1. 0.5254768  0.47452313 1. 0.28364184 0.7163581 
288 1. 0.24383734 0.7561627  1. 0.48319003 0.51681   
289 1. 0.28860056 0.71139944 1. 0.31409046 0.68590957
290 0. 0.34422648 0.6557735  0. 0.5901922  0.40980777
291 1. 0.5065614 0.4934386 1. 0.3060947 0.6939053
292 1. 0.7066329  0.29336712 1. 0.33958784 0.66041213
293 1. 0.7630382  0.23696175 1. 0.51117486 0.48882523
294 1. 0.18042128 0.8195787  1. 0.2715978 0.7284022
295 1. 0.27265775 0.7273423  1. 0.31442952 0.6855705 
296 1. 0.43520182 0.56479824 0. 0.7731516  0.22684847
297 1. 0.24163699 0.758363   1. 0.23635088 0.76364917
298 1. 0.21910276 0.7808972  1. 0.26829845 0.73170155
299 1. 0.22338407 0.776616   1. 0.5885218  0.41147825
300 1. 0.47803262 0.52196735 0. 0.8921681  0.10783188
301 1. 0.2106304 0.7893695 1. 0.43348905 0.566511  
302 1. 0.6103195  0.38968056 0. 0.9156121  0.08438796
303 1. 0.33559826 0.66440165 1. 0.37178323 0.62821674
304 1. 0.28431305 0.7156869  1. 0.4692289 0.5307712
305 1. 0.2584156  0.74158436 1. 0.308399   0.69160104
306 1. 0.2553801 0.7446199 1. 0.36563313 0.63436687
307 0. 0.84782076 0.15217926 1. 0.64328635 0.35671374
308 1. 0.26193222 0.73806775 1. 0.39265126 0.6073488 
309 1. 0.36318552 0.6368145  1. 0.20554186 0.79445815
310 0. 0.90820545 0.09179454 1. 0.28455657 0.71544343
311 1. 0.31247222 0.6875278  1. 0.18353511 0.81646484
312 1. 0.32702553 0.67297447 1. 0.33811155 0.6618884 
313 1. 0.26210147 0.7378986  0. 0.32392168 0.6760783 
314 1. 0.4136304 0.5863696 1. 0.34468082 0.6553193 
315 0. 0.5875777  0.41242233 1. 0.55831844 0.44168153
316 1. 0.219621   0.78037894 1. 0.3740871  0.62591296
317 0. 0.9289074  0.07109263 1. 0.81828964 0.18171029
318 1. 0.3659211 0.6340789 1. 0.17919602 0.820804  
319 1. 0.4161535  0.58384657 1. 0.30529812 0.69470185
320 1. 0.33581853 0.6641815  1. 0.49564973 0.5043503 
321 1. 0.17746781 0.82253224 1. 0.2737811 0.7262189
322 1. 0.35402954 0.64597046 0. 0.9398764  0.06012365
323 1. 0.19187008 0.8081299  1. 0.16230349 0.8376965 
324 1. 0.2952001 0.7047999 1. 0.27828735 0.72171265
325 1. 0.77117866 0.22882132 1. 0.65866446 0.3413355 
326 1. 0.51021224 0.48978773 0. 0.73797435 0.2620257 
327 1. 0.16705455 0.83294547 1. 0.19183935 0.80816066
328 1. 0.32017633 0.6798237  1. 0.53476745 0.4652326 
329 1. 0.44181627 0.5581838  1. 0.4134673 0.5865328
330 0. 0.87915206 0.12084793 1. 0.27634478 0.7236552 
331 1. 0.3612585  0.63874155 1. 0.5167302  0.48326978
332 1. 0.27720582 0.72279423 1. 0.38644862 0.6135514 
333 1. 0.48021486 0.5197851  1. 0.38601252 0.6139875 
334 1. 0.25269884 0.74730116 0. 0.78004146 0.21995848
335 1. 0.18537638 0.81462365 1. 0.5651024  0.43489763
336 1. 0.274292   0.72570795 1. 0.5032631  0.49673688
337 1. 0.20264485 0.7973551  1. 0.23490016 0.7650998 
338 1. 0.28364184 0.7163581  1. 0.4835018 0.5164982
339 1. 0.34572956 0.6542704  1. 0.36681408 0.6331859 
340 0. 0.8473765  0.15262353 1. 0.52791744 0.47208253
341 1. 0.4556304  0.54436964 1. 0.6353459  0.36465415
342 1. 0.28945908 0.71054095 1. 0.34891516 0.65108484
343 1. 0.24150416 0.7584958  1. 0.8142648  0.18573526
344 1. 0.2838206  0.71617943 1. 0.5685003  0.43149975
345 1. 0.31520408 0.684796   1. 0.26431343 0.7356866 
346 1. 0.21441962 0.7855804  1. 0.5190129 0.4809871
347 0. 0.41407177 0.58592826 1. 0.28308338 0.71691656
348 1. 0.48567963 0.51432043 1. 0.56629646 0.4337036 
349 1. 0.2508099 0.7491901 0. 0.76927555 0.23072453
350 1. 0.28898257 0.71101743 0. 0.6219733  0.37802672
351 1. 0.33368978 0.66631025 0. 0.55085063 0.44914943
352 1. 0.25012094 0.7498791  1. 0.3164871 0.6835129
353 1. 0.4689506  0.53104943 1. 0.1996662  0.80033386
354 1. 0.5246252  0.47537485 1. 0.38880044 0.6111996 
